label|text
ESTP|I'm very determined and ambitious and I know what I want.
ESTP|I think whenever you're unhappy with something, you shouldn't cry about it. ... You should change it.
ESTP|I try to keep people guessing.
ESTP|I believe that hunger - that brutal determination and take-no-prisoners attitude - is what helped me succeed.
ESTP|I am absolutely relentless in my pursuit of what I want.
ESTP|Traci Lords was making electronic music and spinning records long before Madonna ever got the idea. Traci was always way ahead of her time.
ESTP|My name is James. I am a simple guy who likes to eat, sleep and watch tv. Oh yeah, I also bang chicks for a living.
ESTP|I've always been hypersexual.
ESTP|I get the humor, the irony, the 'dumbness' ... of how he expresses himself in his blog or on Twitter. So what if he writes about wanting a burrito? What do you want him to be writing about?
ESTP|I hate being redundant and predictable.
ESTP|I always try to get fresh inspiration from wherever I can. I'm always trying to mix it up and get new influences.
ESTP|I just hate doing the same thing the same way every day.
ESTP|When I was young I always wanted to impress and ... show off.
ESTP|I'm just trying to enjoy life and not take it so seriously.
ESTP|I can be really funny and interesting and I can go toe-to-toe with anybody in a conversation.
ESTP|To be outspoken, or different at all, is a problem for women.
ESTP|When you think about it, we actors are kind of prostitutes. We get paid to feign attraction and love.
ESTP|I'm very confident in how I project my personality.
ESTP|My mom says I came out of the womb really ballsy.
ESTP|I like to overwhelm myself. I can't live normally if I don't have 10,000 things to do.
ESTP|If something doesn't happen the way you want it, you have to try it again until it happens.
ESTP|People find the scandalous side of me entertaining!
ESTP|I am someone who doesn't conform to the system.
ESTP|I'm adventurous and spontaneous.
ESTP|I am a go-getter and really competitive.
ESTP|My goal is succeeding ... being number one. I'm very competitive ... always fighting to be the best at something.
ESTP|In person she is fiercely confident and well poised, unfazed to the point of insouciance.
ESTP|I'm more extreme and badass than most guys, but that doesn't make me a boy. ... I can bake a cupcake and then go play hockey.
ESTP|There's a line to what I do. ... I'm extreme but I'm logical. ... Even if my reason isn't reasonable to you, it's still reason.
ESTP|I don't want ... some prince dude to come save me. I don't need to be saved. ... I'm strong.
ESTP|Angelina Jolie is the same way I am. ... She's done a lot of things that people wouldn't understand. But that's what she wants to do.
ESTP|I'm honored to be the girl that gets people out of their comfort zone.
ESTP|She seems acutely aware of what she's doing, and how to command attention.
ESTP|My life is exciting and fun and fast-moving.
ESTP|I'm blessed with a lot of energy and stamina. I can't stand sitting still.
ESTP|I love being busy, and I love having a lot on my plate. I prefer to have constant stimulation.
ESTP|I know you're not supposed to say certain things, but I do so anyway, because I don't listen to what 'they' say.
ESTP|As you go along, you will have certain opportunities, and it's your responsibility to take the opportunities. ... Being ready for ... opportunities is ... like a key to all the accomplishments that I've had.
ESTP|I've never been a fan of the five-year plan. 'Oh, by this age I have to be doing this and this and this and this and this.' There are no rules.
ESTP|'Hearn: She boasts an independent, sardonic sensibility that hints she'
ESTP|My first books were about people who have a lot of money and the freedom that that money brings them.
ESTP|Over-the-counter meds ... have devastated far more people I have known than pot or cocaine ever did.
ESTP|He can be clever and engaged and funny and humane - or he can be cold to the point of cruel.
ISTP|If you make your opponent flinch, you have already won.
ISTP|I dislike preconceived thought.
ISTP|You win battles by using a timing which the enemy does not expect.
ISTP|When you know the rhythm of any situation, you will be able to hit the enemy naturally and strike naturally.
ISTP|Really skillful people ... never appear busy.
ISTP|He immersed himself deeply in his practice and limited himself to just a few words.
ISTP|Strike at once. You cannot permit unique opportunities to slip by for the sake of trifles.
ISTP|Mortal danger is an effective antidote to fixed ideas.
ISTP|He was a tactician of the greatest ability, with a firm grasp of every detail of the employment of armor in action.
ISTP|He was very quick to seize the fleeting opportunity and the critical turning point of a mobile battle and cared little for a sound administrative plan.
ISTP|He was the best leader of fast-moving troops.
ISTP|One of my mantras - focus and simplicity.
ISTP|I say when something sucks rather than sugarcoat it.
ISTP|If you're a Steve fan, you say: 'He knew how to cut through all the bullshit.' If you're not a Steve fan, you say: 'He lacked social graces.'
ISTP|Expect the unexpected. And whenever possible, be the unexpected.
ISTP|My goal is to simplify complexity.
ISTP|Making something simple is very difficult.
ISTP|I am less interested in ... people ... and more interested in ... topics.
ISTP|The minimalism of Twitter - each tweet can be no longer than 140 characters - reflects Dorsey's own terseness.
ISTP|What makes Jack magic is his precision. When he speaks he makes every syllable count.
ISTP|Dorsey boasts a Steve Jobs-like obsession with design and detail.
ISTP|I saw a woman praying in front of an altar with her ass in the air and said to her: 'Look out; Zeus is behind you, too.'
ISTP|Other dogs bite only their enemies, whereas I bite also my friends.
ISTP|No one can live with me as a companion: it would be too inconvenient.
ISTP|Of what use is a philosopher who doesn't hurt anybody's feelings?
